CustID	DUALPLAY	FRAGILITE	TV	TOY	Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44	Var45	Var46	Var47	Var48	Var49	Var50	Var51	Var52	Var53	Var54	Var55	Var56	Var57	Var58	Var59	Var60	Var61	Var62	Var63	Var64	Var65	Var66	Var67	Var68	Var69	Var70	Var71	Var72	Var73	Var74	Var75	Var76	Var77	Var78	Var79	Var80	Var81	Var82	Var83	Var84	Var85	Var86	Var87	Var88	Var89	Var90	Var91	Var92	Var93	Var94	Var95	Var96	Var97	Var98	Var99	Var100	Var101	Var102	Var103	Var104	Var105	Var106	Var107	Var108	Var109	Var110	Var111	Var112	Var113	Var114	Var115	Var116	Var117	Var118	Var119	Var120	Var121	Var122	Var123	Var124	Var125	Var126	Var127	Var128	Var129	Var130	Var131	Var132	Var133	Var134	Var135	Var136	Var137	Var138	Var139	Var140	Var141	Var142	Var143	Var144	Var145	Var146	Var147	Var148	Var149	Var150	Var151	Var152	Var153	Var154	Var155	Var156	Var157	Var158	Var159	Var160	Var161	Var162	Var163	Var164	Var165	Var166	Var167	Var168	Var169	Var170	Var171	Var172	Var173	Var174	Var175	Var176	Var177	Var178	Var179	Var180	Var181	Var182	Var183	Var184	Var185	Var186	Var187	Var188	Var189	Var190	Var191	Var192	Var193	Var194	Var195	Var196	Var197	Var198	Var199	Var200	Var201	Var202	Var203	Var204	Var205	Var206	Var207	Var208	Var209	Var210	Var211	Var212	Var213	Var214	Var215	Var216	Var217	Var218	Var219	Var220	Var221	Var222	Var223	Var224	Var225	Var226	Var227	Var228	Var229	Var230
00139	0	0	0	0	24								36			8																	0	0											42						0			0			159705				1.007477	0				0	54			72							4				0									345600	0			0								0		0								82576		6			-3033068			0					12					-20			2		0					105161.4	4					0												4147200		126												715.68												6625171						0	4					auhr4RQxul	RO12		taul	1K8T	ssAy	fVhJr0F	LJF4fPp			o5H_	9_Y1	RVjC	VpdQ		me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L			eGzu	y5F5CPz	TQqY	UYBR	FzaX	yMCvEWW	oslk	cwU7qqc	LM8l689qOp			FSa2	RAYp	F2FyR07IdsN7I		
0013A	0	0	0	1						2961	14						5752								428	535		4	200			223.44							0			2289324						0													5.988037								27								218	378		4860744		0			59608.5		85		16																								160			112	121408.8						2675				48		21987							0	7712800	124830						530			0	45					31150				10941000							70			260964										0								0											avkq9ayfAo	vuPfq6YcbX	SEuy	ev6I	1K8T	AHgj	fhk21Ss	Z8ZAV8jDl3	ufWh6QC	smXZ	1DKK	9_Y1	QBpP	VpdQ	y6dw	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	_5OXC8MSLt		DBBHmrs		LxWMK5e	WLSG	UYBR	FzaX	4UxGlow	oslk	catzS2D	jySVZNlOJy		xG3x	7P5s	ZI9m	NoEd	mj86	
0013B	0	0	0	0						301	7						60								8	10		0	0			166.56							0			0						0							0						3.35847								18							3	116	0		0		9			12870.24		0		0									672															0			0	724612						55				0		64998	4						48	2718660	0						60			0	27					0				2174928							4			0										2								14								180			oBXTmBtFkL	2Knk1KF		taul	1K8T	GYbZ	7z8V8VT	88EhRq8	8VGB_e3		xI6n	9_Y1	C6Eu	sJzTlal	G_zk	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		8LgQvdB		OFqmdNV	etGr	cJvF	Lmli	h72fSEp	oslk	e7bTQlu	jySVZNlOJy		ELof	rgKb	RAYp	55YFVY9	mj86	
0013C	0	0	0	0	0								0																				0	5											0						0			0			0				3.767144	0					0			0							4				0									0	7			0										0								0		6			-289544			0					0					-20			0		0					0	0					0												0		0												361.44												0						0	0					HYTvyx7ejg	RO12		taul	1K8T	hM6W	86dToXU	gG7yZNBdAY			4bJw	9_Y1	xSqs	09_Q		me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L			eGzu	7WwCtIM	Kyiq	cJvF		QMaRwBA	oslk	0D0gQ7h				szEZ	RAYp	F2FyR07IdsN7I		
0013D	0	0	0	1						413	0						536								4	5		0	0			200							0			0						0													6.366802								18								50	0		0		0			3381.39		0		0																								0			0	-9764.72						165				0		22905	26						0	6230	0						0			0	0					0				4984							2			0										0								0											wRXmfo875g	RO12		taul	1K8T	QQSE	X2G4NDc	_03xtaMIkk68B	KzO2yO_		NYVW	9_Y1	6Kw9	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		yBwGE01		mAjbk_S	kOsr	cJvF	FzaX	DiRY_02	oslk	HiG2C8o	LM8l689qOp		ELof	3Cy4	RAYp	F2FyR07IdsN7I	am7c	
0013E	0	0	0	0						1547	0						24								248	310		4	200			166.56							0			210						0													0.5434736								18								122	0		311624		0			7574.7		15		18																								80			88	-1837908						1210				6		39627	-20						0	174020	221628						0			0	9					110397				1128196							26			560808										0								0								354			Qu0TmBQZiT	2Knk1KF		taul	1K8T	0Xwj	2gN7C3_	_H1t9Tlb7R			LJAR	HLqf	TjV7	09_Q	sYC_	me75fM6ugJ	sBgB		uKAI	Mtgm	NhsEn4L				teAyFc5	L_60	UYBR	FzaX	sx5YWu3	oslk	FlORusu	LM8l689qOp			FSa2	RAYp	55YFVY9	am7c	
0013F	0	0	0	0						1050	35						3712								292	365		4	192			202							0			3663210						0													1.813929								45							3	174	161		2100032		0			128541		25		6									5001															56			72	278491.6						840				84		81954							8	4697140	354108						440			0	27					489531				9427560							36			328380										0								7								330			1fZWq6e2Rv	qqimvRzsp8ZZdKRPgzLg68joSn_k		taul	1K8T	PGNs	LnrlJRo	J3fgbi2			Ia7v	9_Y1	_xpN	VpdQ	kxE9	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_				XTbqizz	vUiP	UYBR	FzaX	TVjYWu3	oslk	MU1qI2t	M_8D			FSa2	RAYp	iyHGyLCEkQ	am7c	
00140	0	0	0	0						385	7						64								120	150		0	112			166.56							0			4542						0													2.167485								9							3	108	7		0		0			2427.564		0		4									24909															0			0	13513.16						260				24		891	6						0	24465	10908						35			0	18					0				49756							20			8010										0								0								396			DHeq9ayfAo	2Knk1KF		taul	1K8T	tzKK	2gNd3iM	CdPgMY1Z52			f4kx	9_Y1	000J	VpdQ	haYg	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_				11p4mKe	4m_T	cJvF	FzaX	wUQOw16	oslk	oCqTy9x	LM8l689qOp			7P5s	RAYp	55YFVY9	mj86	
00141	0	0	0	0						651	0						24								20	25		0	16			290.48							0			288582						0													1.417005								9							3	64	0		0		15			209665.2		0		0									528															0			0	-823788						350				12		612							40	111675	328498						0			0	27					0				938724							2			0										0								0											DQlrEyXXnK	RO12	SEuy	taul	1K8T	SzjZ	Mqscy5d	3cO76t0	d5bRRGz	smXZ	LYv5	9_Y1	H1uM	VpdQ	lVqb	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		3xzN0hA		XTbPUYD	k822	cJvF	FzaX	OjIYE38	oslk	xmA7A2G	LM8l689qOp		xG3x	Aoh3	RAYp	F2FyR07IdsN7I	am7c	
00142	0	0	0	0						1099	7						8								228	285		2	96			220.08							0			7434540						0													3.650929								9								132	0		942720		0			175553.7		30		4																								64			48	143504.8						845				96		38475	4						0	903745	1214694						20			0	18					188664				10554800							30			234642										0								0								192			vAsTmBfHUn	2Knk1KF		taul	1K8T	TyGl	aKBrLEy	o5WT5gy7iu			AAIH	9_Y1	Z5OU	VpdQ	sYC_	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				beK4AFX	Jjtp	cJvF	qxDb	8GK0Q3K	oslk	4JiE4Qn	jySVZNlOJy			Qu4f	RAYp	55YFVY9		
00143	0	0	0	0						840	7						2704								192	240		4	200			133.12							0			0						0													5.484725								9							3	106	0		69536		0			7753.979		5		14									75510															72			48	-122009.6						705				0		41301	50						0	43905	201618						3385			0	18					31563				638108							18			236400										0								0											nTwTmBtueT	RO12		taul	1K8T	hAOr	7GUAEa8	_jTP8ioIlJ	qRznQ3O		ouvb	9_Y1	47ra	VpdQ	haYg	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		nuCHbto		XTbPUYD	9bfS	cJvF	AU8pNoi	8OZoOXS	oslk	IDn52bd	LM8l689qOp		ELof	rgKb	RAYp	F2FyR07IdsN7I	mj86	
00144	0	0	0	0						1302	7						0								152	190		8	56			277.6							0			48942						0													4.063021								9								42	14		52624		0			14431.05		5		12																								56			56	-112317.6						845				6		3690							8	471965	60080						5			0	0					35525				630124							32			70518										0								7								216			GcUBcmz45j	RO12		taul	1K8T	lK27	fqel91c	NFeIdpptt2Styxh1			G7MT	9_Y1	KubS	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	XaQQ	UYBR	qxDb	UISY_02	oslk	DGsqhZX	LM8l689qOp			Qcbd	RAYp	F2FyR07IdsN7I		
00145	0	0	0	0						553	7						508								96	120		10	64			133.12							0			2004						0													2.085452								9							3	76	35		50280		0			11451.84		10		8									38706															48			32	-7546						400				6		37431							0	105025	29460						2050			0	0					50435				201208							10			42576										0								0											qFpmfo8zhV	RO12	SEuy	taul	1K8T	ssAy	85iypzx	z2S23SF2Fr	G3Hi4M_	smXZ	8FB6	9_Y1	gnEy	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		wIwEfNV		cUQECyH	FM6S	UYBR	FzaX	3s4OZ4E	oslk	QpZO8fW	LM8l689qOp		kG3k	3Cy4	RAYp	F2FyR07IdsN7I		
00146	0	0	0	0						2919	7						516								280	350		2	168			133.12							0			58572						0													5.227942								18								208	777		1337616		0			20181.9		10		10																								64			104	8646						1540				24		4086							0	2511685	362712						660			0	27					67452				3644520							50			264186										0								0								366			a4vPe2fHUn	Fveq5yuDUj6drSMiZO3mXe	SEuy	taul	1K8T	EJC9	fhk21Ss	glRBFJT8NN	MIWmZtf	smXZ	dZaL	9_Y1	mTeA	VpdQ	y6dw	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	_5OXC8MSLt		puwVgRD		LxWhDOK	HySH	UYBR	FzaX	4UxGlow	oslk	catzS2D	LM8l689qOp		kG3k	FSa2	ZI9m	VjDE	am7c	
00147	0	0	0	0						322	0						0								20	25		0	0			253.52							0			7257600						0													6.606281								9							3	22	0		0		0			218686.5		0		2									2661															8			0	423768						345				12		0							0	3148970	0						0			0	9					0				7886760							4			793776										0								0											py5rEyXktW	RO12		taul	1K8T	YFAj	dpLnqNs	V_KvNzO			QemW	9_Y1	VwCR	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				NGZxnJM	0Gez	cJvF	FzaX	9F7m0jM	oslk	jrbDSFl	LM8l689qOp			Aoh3	RAYp	F2FyR07IdsN7I		
00148	1	0	0	1						742	7						668								124	155		8	176			186.64							0			44130						0													6.470626								9								48	238		0		0			224705.7		0		16																								32			0	457320						470				6		28962	24						0	0	3776200						215			0	0					2419200				10346600							0			4147200										0								0								192			eOQgUHShse	RO12	SEuy	taul	1K8T	487l	kJ1ERUT	J1MZ1kd	XfaTgbX	smXZ	URxC	9_Y1	RVjC	sJzTlal	IYzP	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	leSl		qh_dTt0		kZJimtB	XAAi	UYBR		MMTJrCp	QKW8DRm	Rkj9jvX			kG3k	FSa2	vJ_w8kB	WfJ2BB2SFSqauljlfOB		
00149	0	0	0	1						777	7						1620								124	155		8	0			220.08							0			194304						0													0.8436232								9							3	108	7		5529600		0			209668.5		0		0									13233															32			64	359362.8						495				6		6228	54						0	9468050	0						435			0	9					2419200				10468760							44			0										0								0											4e7Wq69R_D	2Knk1KF	SEuy	taul	1K8T	j1T2	ZTQCNUi	ErM0Vcg68N	iYec_gO	smXZ	MnG9	9_Y1	Px52	VpdQ	sYC_	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		3ORbgcr		kq0aHkC	UrUL	UYBR	FzaX	kH5RngW	oslk	dclYaaM	LM8l689qOp		xG3x	PM2D	RAYp	55YFVY9	am7c	
0014A	0	0	0	0						840	7						44								136	170		2	24			347.52							0			5657490						0													3.588549								9								42	7		1267248		0			196416.3		10		8																								24			16	324260						715				72		14679	18						0	4194275	408556						460			0	9					554421				10292840							22			1900872										0								0								288			5_lq9aXt5a	RO12		taul	1K8T	TLkP	qbzg2A0	17VONbZnA2St0atz			AOhP	9_Y1	Y9Bl	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAjbk_S	n0Lq	UYBR		Dndv4zN	oslk	6ebzrB7				uWr3	RAYp	F2FyR07IdsN7I		
0014B	0	0	0	0						1939	7						0								124	155		0	0			220.08							0			11404800						0													1.1536								9								44	0		0		0			94968		45		0																								32			0	372820.4						495				132		2178	20						0	0	0						15			0	9					0				10713600							0			0										0								0								252			8I1r4RXXnK	RO12		taul	1K8T	EzKK	MNw47cQ	n1zVHpT8NN			zuv2	9_Y1	Zazx	09_Q	43pnToF	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAjbk_S	WMli	UYBR	FzaX	ME5YWu3	oslk	qDl2pc5	M_8D			Xa3G	RAYp	F2FyR07IdsN7I		
0014C	0	0	0	1						945	7						184								16	20		0	0			220.08							0			0						0													6.953856								9								48	7		4838400		0			164295.3		5		0																								0			8	-177512.4						340				0		38187	24						0	6048000	0						965			0	9					0				9300160							4			0										0								0											dRaq9ayE15	RO12	SEuy	taul	1K8T	_8YK	HPUGayG	S85OeCBjSz	mnMmcvv	smXZ	5qXC	9_Y1	kJJ7	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		XJGN_qq		mAjbk_S	RcBp	UYBR	Lmli	kTkv10k	oslk	TUP6P29	M_8D		xG3x	7P5s	RAYp	F2FyR07IdsN7I	am7c	
0014D	0	0	0	0				0													0	0	0																		0																				2.736595																8									0						35											56		0	37426.68				0							-1976020				37080							0		4	0	49							190.05			0							42					0		0			0			0			0			0	0						23837.13			0					0			111240							174		r__I	vAsvyx7ejg	RO12		taul	1K8T	7wJ6	cMjcTxR	glRbITbnHQ			BP00	9_Y1	qaiO	VpdQ		me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	nj1e	cJvF		fabfGrO	oslk	TT_zF_Q				szEZ	RAYp	F2FyR07IdsN7I		
0014E	1	0	0	0						770															52	65		2	0			186.64							0			2432256						0													1.488144																30			1404528		0			170010.3		5		2																								16			8	289551.6						435				6			-30						0	4638095	0									0	9					2924117				8606560							18			2506386										0								0											LDPvyx7IEC	RO12		taul	1K8T	X9_k	wLsMvt2	98kUPa9			k2fE	9_Y1	qaiO	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAjbk_S	9aZN	cJvF	FzaX	Ehlm94s	oslk	dxUMkpY	LM8l689qOp			szEZ	RAYp	F2FyR07IdsN7I		
0014F	0	0	0	0						245	0						112								0	0			0			0							0			0						0													5.325358								9								100	0		0		0			2917.641		0		0																											0	-2423048						40				0		81072	-20						0	0	0						0			0	9									0							0			0										0								0											1YVgUHXZeb	RO12		taul	1K8T	rXTS	m4ZnXKj	ilrY4YM	mVr6wJu		NTFv	9_Y1	8BBI	09_Q	giwq	me75fM6ugJ	kIsH		uKAI	Mtgm	XfqtO3UdzaXh_		fhvToX1		XTbPUYD	FeRb	UYBR	FzaX	AxANqhB	oslk	KZOytFJ	LM8l689qOp		ELof	453m	RAYp	F2FyR07IdsN7I	mj86	
00150	0	0	0	0						973	7						0								224	280		0	72			226.8							0			731016						0													6.167058								18							3	34	0		4147200		0			180691.8		5		4									94866															40			48	1091264						740				126		99	-28						0	5698350	1241514						80			0	27					0				10338120							34			1036800										0								0											dRagUHXM47	RO12		taul	1K8T	USOt	Ml6kiFp	FoJylxy			oSLk	9_Y1	8BBI	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				kZJtVhC			FzaX	k5O88FJ	oslk	QkgQQMs	LM8l689qOp			453m	RAYp	F2FyR07IdsN7I		
00151	0	0	0	0						294	0						0								128	160		2	40			253.52							5			3801708						0													0.9201025								9								20	0		2384904		0			194566.2		15		4																								32			32	450360						495				48		0	-30						8	3621365	792024						0			0	18					554414				9476040							20			476292										0								0								282			DHeTmBftjz	RO12		taul	1K8T	ujBx	F0CcSKu	V4E_TU9097			lX3h	9_Y1	Gx0B	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				NGZxnJM	NdfI	UYBR	AU8pNoi	Z6VzNJS	oslk	503jKAP	LM8l689qOp			Qu4f	RAYp	F2FyR07IdsN7I		
00152	0	0	0	0						2422	14						2492								1068	1335		16	424			200							0			284268						0													2.132023								18							6	90	189		616848		0			29640.21		5		26									116178															128			592	116484.4						2970				96		42930							0	763945	119826						555			0	0					160307				1519484							220			256098										0								0											hSogUHXZeb	RO12	lvza	taul	1K8T	h3JW	PFW3ud5	hOpRIhsUSP	ad8FVAR	smXZ	sool	9_Y1	STGZ	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		VL6b0QY		kq0aHkC	_Xcv	UYBR	FzaX	OVz6pd1	oslk	AT9E4Qn	LM8l689qOp		kG3k	453m	RAYp	F2FyR07IdsN7I	am7c	
00153	0	1	0	0						294	0						0								316	395		2	112			254.64							0			1787700						0													1.377911								9							3	16	0		3173352		0			88268.41		45		6									66696															80			64	141407.6						800				120		0	4						0	6203250	811380						0			0	0					510125				10425560							50			791598										0								0											1nlTmBtueT	RO12		taul	1K8T	PGNs	kLfBUCv	glRbITbnHQ			1VhX	9_Y1	47ra	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				NGZxnJM	kClf	cJvF	FzaX	dZDAHgk	oslk	IrZED8N	LM8l689qOp			rgKb	RAYp	F2FyR07IdsN7I		
00154	0	0	0	0						1141	7						204								172	215		4	168			166.56							0			531054						0													1.540269								9								80	56		358928		0			39211.5		0		12																								48			40	99147.6						730				12		315	32						0	461235	237638						170			0	0					57225				1577296							18			299298										0								0											m9SvyxLkBI	RO12	SEuy	taul	1K8T	R4_H	TgqARMl	76jk_MXMyd	Ggz5zxx	smXZ	fxbT	9_Y1	FbIm	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		X943NWQ		mAjbk_S	CAlf	UYBR	FzaX	P2HDiZ1	oslk	JcMjELi	LM8l689qOp		kG3k	xb3V	RAYp	F2FyR07IdsN7I	mj86	
00155	0	0	0	0						252	0						0								120	150		8	176			220.08							0			0						0													1.877163								9							3	20	0		0		0			242213.7		0		16									0															32			0	384524.4						470				0		0	4						0	0	3801600						0			0	9					2419200				10368000							0			4147200										0								0								144			dRaTmBfHUn	RO12		taul	1K8T	ssAy	t_S7E9Z	vISMz51			qljo	9_Y1	4N0K	VpdQ	zm5i	DHn_WUyBhW_whjA88g9bvA64_	kIsH		uKAI	L84s	CrNX				y5FewfI	EPl3	cJvF	FzaX	KPawGyt	d0EEeJi	F7_Bj8v	LM8l689qOp			Qu4f	nIGXDli	F2FyR07IdsN7I		
00156	0	0	0	1						588	7						44								144	180		0	64			444.8							0			6220800						0													1.417646								9							3	82	14		804128		0			131536.8		25		4									19803															32			16	171041.6						510				72		17406	-2						0	1869670	877350						310			0	18					0				10066680							14			1036800										0								0								240			86ct0Gdncc	RO12		taul	1K8T	NbV4	wrRuXRS	wD13J6M	NdsSDm8		WOzZ	9_Y1	cyKH	VpdQ	6JmL	me75fM6ugJ	kIsH		g5HH	L84s	XfqtO3UdzaXh_		FhzFJCi		11p4mKe	UFjB	cJvF	FzaX	dNs0Q3K	oslk	4wZOTZB	LM8l689qOp			me1d	RAYp	F2FyR07IdsN7I	mj86	
00157	0	0	0	0						840	7						3596								124	155		0	8			226.72							0			346038						0													4.532365								27							3	174	105		6220800		0			226080.9		0		0									214197															32			72	104199.2						485				6		52632							0	8640000	86528						4235			0	54					0				10426160							40			0										0								0								264			Mtpt0G8EIb	2Knk1KF	SEuy	taul	1K8T	2Ix5	fqeOwLG	ZZ7H_hi	qUw1iwr	smXZ	Ztar	9_Y1	e7QV	VpdQ	oZyB	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	a3CcPDe		npaG_Cb		XTbyntP	fL6b	UYBR	FzaX	fxJmel6	QKW8DRm	WfsWw2A	LM8l689qOp		kG3k	fKCe	ZI9m	iyHGyLCEkQ	mj86	
00158	0	0	0	0						1491	0						0								508	635		12	424			166.56							0			162936						0													5.479599								9								28	0		809088		0			13857.57		25		20																								120			136	-566516						1370				54		0	-24						0	688650	355236						0			0	0					176365				2067180							66			314742										0								0											hSovyx7IEC	RO12		taul	1K8T	FgS1	GLcYYlr	yEFIHeU			oyvZ	9_Y1	RcM7	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L				uZL60aU	a3Hs	UYBR	FzaX	eNCmIK9	oslk	xhoMnus	LM8l689qOp			szEZ	RAYp	F2FyR07IdsN7I		
00159	0	0	0	1						147	7						184								92	115		0	24			166.56							0			0						0													6.10596								9							3	32	0		38200		0			10828.98		0		0									62349															32			40	-52342						325				0		586242	8						0	176135	15846						720			0	0					0				191700							30			0										0								0											l7Fq9ayE15	RO12		taul	1K8T	yYar	lCpd8Q3	nQUveAzAF7			SVLe	9_Y1	QBpP	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAjbk_S	U8ig	cJvF	FzaX	JO06w_1	oslk	ZwrQhib	LM8l689qOp			7P5s	RAYp	F2FyR07IdsN7I		
0015A	0	0	0	0						777	7						1008								132	165		4	48			353.76							0			1597122						0													4.512711								9							3	206	119		2764800		0			230815.8		10		4									9768															32			32	133899.6						520				24		90216	-24						0	6151300	925620						2225			0	54					1209600				10601840							30			1036800										0								0											AhzZptzip9	NRCqczK		taul	1K8T	JLbT	fhk21Ss	1lFJzqR	FXp66WT		ya_j	9_Y1	t_4G	VpdQ	y6dw	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	Mtgm	TW8UhnX		9rVob9p		X1B5ceq	yZAe	UYBR	FzaX	4UxGlow	QKW8DRm	catzS2D	jySVZNlOJy		ELof	Qu4f	ZI9m	NoEd	mj86	
0015B	0	1	0	0						1407	14						1204								108	135		2	32			186.64							0			2848782						0							3207.44						0.5661184								18							6	42	49		0		0			136692		25		6									74463															24			0	185108						375				36		23337							0	6907350	633640						1625			0	18					554435				10675400							18			1425684										0								0											czzq9atbb6	RO12		taul	1K8T	tzKK	IMI3Naj	C0UHhjM			hwEL	9_Y1	vm5R	sJzTlal	zm5i	me75fM6ugJ	kIsH		g5HH	L84s	NhsEn4L				kZJtVhC	OLZZ	cJvF	FzaX	NI568SY	oslk	kWFEVJ2	LM8l689qOp			7P5s	RAYp	F2FyR07IdsN7I		
0015C	0	1	0	0						2534	7						292								404	505		8	304			166.56							0			135714						0													3.908566								9								142	0		1028168		0			13572.48		10		18																								120			120	-94876.4						1270				114		2592							0	336710	333154						65			0	27					331856				1857480							36			446454										0								0											FAJgUH7ejg	g62hiBSaKg	SEuy	LfvqpCtLOY	1K8T	0Xwj	fhk21Ss	BdLh6VE	mKnAzhJ	smXZ	pVj2	HLqf	m_h1	VpdQ	giwq	7M47J5GA0pTYIFxg5uy	sBgB		uKAI	L84s	cOJGGr4F_wga1		TdaNJU2		y5FgxE9	ze1T	UYBR		4UxGlow	zCkv	catzS2D			xG3x	WqMG	ZI9m	ib5G6X1eUxUn6	mj86	
0015D	0	0	0	1						1246	14						1184								220	275		12	80			166.56							0			518400						0													4.1207								27							6	84	0		2196784		0			38781.9		10		8									34539															88			112	-310298.8						650				6		21015	-22						0	2949190	443664						1990			0	18					577129				4987200							48			265752										0								0											DHeTmBftjz	RO12		taul	1K8T	OY2L	sGhnkcQ	6KYVJin	z0CUpn8		zFyM	9_Y1	Gx0B	09_Q	lVqb	DHn_WUyBhW_whjA88g9bvA64_	kIsH		uKAI	Mtgm	CrNX		3E0ArgI		AuSPDRg	41uP	cJvF	FzaX	gg7ovo7	d0EEeJi	tzhGkwT	LM8l689qOp		ELof	Qu4f	nIGXDli	F2FyR07IdsN7I		
0015E	0	0	0	1						1897	7						68								120	150		4	48			253.52							0			1453758						0													2.610126								9								34	28		1258368		0			70300.5		5		6																								32			24	-39385.56						1155				24		49599	10						0	3031865	580796						1545			0	9					672875				6097640							26			893058										0								0								312			Foxt0Go8Lb	RO12		taul	1K8T	ujBx	1ucARMl	MV4DUjA			F453	9_Y1	C7DI	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				NGZXfGp	rNhu	cJvF		QkcOZ4E	oslk	KOqA9vx				Qu4f	RAYp	F2FyR07IdsN7I		
0015F	0	0	0	0						819	7						36								160	200		2	208			133.12							0			0						0													3.099765								9								56	21		25744		0			3391.47		0		6																								8			32	19444						655				0		10575	30						0	33380	67476						145			0	0					29113				196188							14			32490										0								0								186			MtpBcmzkzH	RO12		taul	1K8T	KqYs	oWeheVi	JFX8g7a	2rM41zK		y2WH	9_Y1	WGOH	sJzTlal	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		ODDDJ5l		TDceha3	oZDP	UYBR	FzaX	3Prm94s	oslk	VyMCL5c	LM8l689qOp		ELof	Qcbd	RAYp	F2FyR07IdsN7I		
00160	0	0	0	0						1239	14						5464								256	320		4	112			266.88							0			3109248						9													3.374279								27							3	56	588		1813904		0			90755.7		15		8									1786890															56			40	188561.6						2350				66		5751	-20						8	2926915	1639814						2170			0	18					335440				10686200							54			1615842										0								0								294			1KSr4RK2Mx	RO12	SEuy	taul	1K8T	0Xwj	xziuXRS	m8PE_N_	UWy1RWu	smXZ	LAae	HLqf	DtNL	09_Q	IYzP	me75fM6ugJ	sBgB		uKAI	Mtgm	NhsEn4L		cY7YX8R		mAja5EA	Ocl4	UYBR	FzaX	uUY0Q3K	oslk	HMhOTZB	LM8l689qOp		kG3k	FSa2	RAYp	F2FyR07IdsN7I	am7c	
00161	0	1	0	0						994	7						228								168	210		4	56			240.64							0			128364						0													1.919248								9								62	0		485600		0			33821.4		35		26																								168			96	-45460.8						375				18		57942							0	0	133686						700			0	0					129360				1064104							0			582804										0								0											uGLq9ayE15	RO12		taul	1K8T	_8YK	jvoyZxp	gX8XkMy_wwl_tWtQ	n6_SXX4		kPPv	9_Y1	kJJ7	VpdQ	IYzP	DHn_WUyBhW_whjA88g9bvA64_	kIsH		uKAI	L84s	CrNX		f61LDAc		7WwM33k	kEoY	cJvF	FzaX	SwO3uEC	d0EEeJi	huSt_DD	LM8l689qOp		ELof	7P5s	nIGXDli	F2FyR07IdsN7I	mj86	
00162	0	1	0	1						2093	35						3560								260	325		2	72			233.44							0			4504740						0													2.479385								45							9	82	252		684352		0			70329.3		35		2									9312															48			72	-298746.4						2000				78		18414	-26						0	2285805	906156						1955			0	9					217770				8757160							52			186660										0								0											a4vrEy7Rm6	RO12		taul	1K8T	IvdZ	UGl8_3u	JsluJ5C	bqD_YEe		Pn_u	9_Y1	X8zP	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		oNXLY8a		beK4AFX	SLKm	cJvF	FzaX	VA_m0jM	oslk	Z16AAUb	LM8l689qOp		ELof	Aoh3	RAYp	F2FyR07IdsN7I		
